% city_min.dat (city_minor.dat)
% This file needs AZ_PROJ v1.1
% A list of ca 600 cities that I found somewhere.
% The original file had a date of 26 Feb 89
% I have no idea who holds the copyright.
% My thanks go to the original compiler of this data.
% My apologies for not knowing who you are
% or being able to give you your due credit.
% Joe NA3T, Jul 97
%
% Spelling mistakes corrected ... 
% Lat/Long's re-checked using Times World Atlas
% Mark G4KGA, Sept 98
%
% data format for this file
% city:name:lat:lon:scaling factor for font size:comment
%
% This file adds a bit of decoration to maps drawn
% for UHF, ie with scales <250km/cm, where some maps
% have no geographical features and only grid square labels.
% Depending on your part of the world, these maps will
% still be empty or could be very crowded with cities.
% Suggest only use on maps with scales <=250km/cm
%
city:Redington Beach:27.82:-82.82:1:Comment ignored by AZ_PROJ  ??
city:Rehoboth Beach:38.70:-75.10:1:Comment ignored by AZ_PROJ
city:Reno:39.53:-119.82:1:Comment ignored by AZ_PROJ
city:Richland:46.28:-119.28:1:Comment ignored by AZ_PROJ
city:Richmond:37.57:-77.45:1:Comment ignored by AZ_PROJ
city:Riverside:33.98:-117.37:1:Comment ignored by AZ_PROJ
city:Roanoke:37.25:-79.97:1:Comment ignored by AZ_PROJ
city:Roanoke Rapids:36.45:-77.67:1:Comment ignored by AZ_PROJ
city:Rochester:43.20:-77.62:1:Comment ignored by AZ_PROJ
city:Rockford:42.27:-89.10:1:Comment ignored by AZ_PROJ
city:Rock Springs:41.58:-109.22:1:Comment ignored by AZ_PROJ
city:Rockville:39.08:-77.17:1:Comment ignored by AZ_PROJ
city:Roslyn:40.80:-73.63:1:Comment ignored by AZ_PROJ
city:Rutland:43.62:-72.98:1:Comment ignored by AZ_PROJ
city:Sacramento:38.55:-121.50:1:Comment ignored by AZ_PROJ
city:Salem:44.95:-123.02:1:Comment ignored by AZ_PROJ
city:Salisbury:38.37:-75.62:1:Comment ignored by AZ_PROJ
city:Salt Lake City:40.75:-111.92:1:Comment ignored by AZ_PROJ
city:San Angelo:31.47:-100.47:1:Comment ignored by AZ_PROJ
city:San Antonio:29.42:-98.50:1:Comment ignored by AZ_PROJ
city:San Diego:32.75:-117.17:1:Comment ignored by AZ_PROJ
city:San Francisco:37.75:-122.45:1:Comment ignored by AZ_PROJ
city:San Luis Obispo:35.27:-120.67:1:Comment ignored by AZ_PROJ
city:Santa Cruz:36.97:-122.05:1:Comment ignored by AZ_PROJ
city:Santa Fe:35.68:-105.95:1:Comment ignored by AZ_PROJ
city:Santa Monica:34.00:-118.42:1:Comment ignored by AZ_PROJ
city:Sausalito:37.85:-122.50:1:Comment ignored by AZ_PROJ
city:Savannah:32.07:-81.12:1:Comment ignored by AZ_PROJ
city:Scranton:41.42:-75.67:1:Comment ignored by AZ_PROJ
city:Seattle:47.58:-122.33:1:Comment ignored by AZ_PROJ
city:Sheridan:44.80:-106.95:1:Comment ignored by AZ_PROJ
city:Shreveport:32.50:-93.77:1:Comment ignored by AZ_PROJ
city:Sitka:57.08:-135.33:1:Comment ignored by AZ_PROJ
city:South Bend:41.67:-86.25:1:Comment ignored by AZ_PROJ
city:Southfield:42.10:-73.23:1:Comment ignored by AZ_PROJ
city:Spokane:47.67:-117.42:1:Comment ignored by AZ_PROJ
city:Springfield:42.12:-72.58:1:Comment ignored by AZ_PROJ
city:St Augustine:29.90:-81.32:1:Comment ignored by AZ_PROJ
city:St Lawrence Isl:63.77:-171.75:1:Comment ignored by AZ_PROJ
city:St Louis:38.67:-90.25:1:Comment ignored by AZ_PROJ
city:St Paul:45.00:-93.17:1:Comment ignored by AZ_PROJ
city:St Petersburg:27.75:-82.67:1:Comment ignored by AZ_PROJ
city:Suffield:41.97:-72.63:1:Comment ignored by AZ_PROJ
city:Syracuse:43.05:-76.17:1:Comment ignored by AZ_PROJ
city:Tacoma:47.27:-122.50:1:Comment ignored by AZ_PROJ
city:Tallahasee:30.43:-84.32:1:Comment ignored by AZ_PROJ
city:Tampa:27.97:-82.63:1:Comment ignored by AZ_PROJ
city:Tarpon Springs:28.13:-82.75:1:Comment ignored by AZ_PROJ
city:Texarkana:33.32:-94.17:1:Comment ignored by AZ_PROJ
city:Tijuana:32.48:-117.17:1:Comment ignored by AZ_PROJ
city:Toledo:41.67:-83.58:1:Comment ignored by AZ_PROJ
city:Towson:39.42:-76.60:1:Comment ignored by AZ_PROJ
city:Trenton:40.25:-74.72:1:Comment ignored by AZ_PROJ
city:Tucson:32.25:-110.95:1:Comment ignored by AZ_PROJ
city:Ukiah:39.15:-123.20:1:Comment ignored by AZ_PROJ
city:Utica:43.10:-75.25:1:Comment ignored by AZ_PROJ
city:Vernon:41.82:-72.48:1:Comment ignored by AZ_PROJ
city:Vero Beach:27.65:-80.40:1:Comment ignored by AZ_PROJ
city:Waco:31.55:-97.17:1:Comment ignored by AZ_PROJ
city:Washington:38.92:-77.00:1:Comment ignored by AZ_PROJ
city:Waterbury:41.55:-73.05:1:Comment ignored by AZ_PROJ
city:Watertown:43.95:-75.93:1:Comment ignored by AZ_PROJ
city:Webster:43.22:-77.45:1:Comment ignored by AZ_PROJ
city:Whitehorse:60.68:-135.13:1:Comment ignored by AZ_PROJ
city:Wichita Falls:33.92:-98.50:1:Comment ignored by AZ_PROJ
city:Williamsport:41.27:-77.05:1:Comment ignored by AZ_PROJ
city:Wilmington:39.77:-75.52:1:Comment ignored by AZ_PROJ
city:Wheeling:40.08:-80.72:1:Comment ignored by AZ_PROJ
city:Winchester:39.18:-78.20:1:Comment ignored by AZ_PROJ
city:Woodbridge:38.67:-77.28:1:Comment ignored by AZ_PROJ
city:Worcester:42.28:-71.80:1:Comment ignored by AZ_PROJ
city:Wrangell:56.47:-132.38:1:Comment ignored by AZ_PROJ
city:Yakima:46.62:-120.50:1:Comment ignored by AZ_PROJ
city:York:39.95:-76.73:1:Comment ignored by AZ_PROJ
city:Yuma:32.67:-114.65:1:Comment ignored by AZ_PROJ
city:Zurich:48.60:-109.02:1:Comment ignored by AZ_PROJ
city:Arsuk:61.25:-48.50:1:Comment ignored by AZ_PROJ
city:Banff:51.17:-115.57:1:Comment ignored by AZ_PROJ
city:Calgary:51.08:-114.08:1:Comment ignored by AZ_PROJ
city:Charlottetown:46.23:-63.15:1:Comment ignored by AZ_PROJ
city:Churchill:58.75:-94.00:1:Comment ignored by AZ_PROJ
